Course_ID,Course_Name,,Duration (hours),Enrolled_Students,Completion_Rate (%),Platform,Price ($),Rating (out of 5)
1252,Course_1252,Programming,17,4652,84.6565617211432,Udemy,114.548621263146,3.68708896732787
1253,Course_1253,Data Science,87,2576,75.8040976316767,LinkedIn Learning,11.9103711914527,3.28432506199574
1254,Course_1254,Office Tools,88,4100,72.9687247345786,Coursera,138.247140132912,4.73385449649558
1255,Course_1255,Programming,65,1661,64.8037356956536,Udemy,128.967109545271,3.59222023937431
1256,Course_1256,Marketing,58,1813,96.8406199403919,LinkedIn Learning,19.6948021867254,3.33308829537888
1257,Course_1257,Business,17,2661,65.1594427744739,Coursera,179.909814035887,3.11782445640714
1258,Course_1258,Data Science,85,214,58.5621115959183,LinkedIn Learning,47.3397476827164,4.24920502539725
1259,Course_1259,Data Science,28,3375,81.8187973107927,Udemy,134.22868618755,4.97439910456617
1260,Course_1260,Design,12,2603,97.4248672605777,edX,131.111472496019,4.3526409280371
1261,Course_1261,Business,55,4711,94.2337716835537,edX,121.999593768763,3.88910560764343
1262,Course_1262,Business,90,694,86.6176792859746,Coursera,87.0708610775655,3.57392084209096
1263,Course_1263,Programming,19,4680,52.2457549800464,edX,165.363095825619,3.77674462845748
1264,Course_1264,Marketing,16,1306,75.4121894676839,edX,106.678843604236,3.49515730211594
1265,Course_1265,Office Tools,40,1351,90.0664629889598,LinkedIn Learning,115.732874149955,3.41867315809127
1266,Course_1266,Data Science,43,3563,87.1616794293333,edX,76.1785740816094,4.39227221311035
1267,Course_1267,Design,65,2709,68.2515364645634,LinkedIn Learning,18.7496259864888,3.83136361409085
1268,Course_1268,Finance,41,4578,62.3086273178399,LinkedIn Learning,192.705315348905,4.94823957879279
1269,Course_1269,Data Science,22,3666,76.8940919864715,edX,50.1504609120608,4.39349515775606
1270,Course_1270,AI,48,4720,68.9666604030204,LinkedIn Learning,129.321059291578,3.78972114877289
1271,Course_1271,Finance,88,1028,59.7098340635455,Coursera,36.096070948147,3.27908254767356
1272,Course_1272,Business,82,2464,86.1241366120974,edX,121.082314386207,3.69630726890894
1273,Course_1273,Finance,90,2541,72.5142678883634,LinkedIn Learning,170.71253370823,4.57354408216431
1274,Course_1274,Business,25,406,51.5648012483425,edX,151.181490300213,4.79978431345342
1275,Course_1275,Business,57,827,85.6124743011676,LinkedIn Learning,125.713872072809,3.49791901333373
1276,Course_1276,Technology,49,3082,64.2528461195348,Udemy,69.8405601656174,4.17615209841155
1277,Course_1277,Technology,78,1407,83.4998748425432,Udemy,185.67426194678,3.27392803906722
1278,Course_1278,Business,82,4939,99.937735595024,edX,13.1928801613545,4.56286561499889
1279,Course_1279,Programming,81,705,55.5744834298252,LinkedIn Learning,179.808935908333,3.89684865178142
1280,Course_1280,Design,46,2888,75.1587021191037,Udemy,172.42970259983,3.92737850152004
1281,Course_1281,Data Science,18,4517,95.2992327103458,Coursera,167.120409798089,4.50137890177668
1282,Course_1282,Business,56,4882,97.9292229523869,Coursera,128.611569943339,4.92666977581273
1283,Course_1283,Design,42,470,72.0435891016478,Udemy,101.823209161348,3.90541170381931
1284,Course_1284,Programming,96,2851,82.2784460474549,Udemy,65.5273480635657,3.20049832787365
1285,Course_1285,Office Tools,25,1457,90.6139276573961,edX,21.6345432878214,4.48055776886079
1286,Course_1286,Programming,84,2972,53.1028498912454,LinkedIn Learning,166.368365449541,4.756325299939
1287,Course_1287,Office Tools,93,4468,58.1189998703298,Coursera,148.1927587697,4.77198955347114
1288,Course_1288,Finance,37,4099,95.0489192420524,edX,26.9770292117308,3.78443907846411
1289,Course_1289,Programming,60,322,84.3131837509011,LinkedIn Learning,149.485699121361,4.94775794439896
1290,Course_1290,Marketing,34,4951,52.0434174395118,edX,147.705079225907,3.39412699061273
1291,Course_1291,Design,34,4622,87.8188224104586,LinkedIn Learning,186.655513357117,3.24910969742148
1292,Course_1292,Programming,52,4130,95.1888989948941,edX,36.7345891431636,4.08860537809329
1293,Course_1293,Marketing,51,2942,87.6260110668354,Coursera,183.238263642527,4.47813134162301
1294,Course_1294,Marketing,14,350,56.4615118885184,Udemy,105.656725197742,4.11858183733219
1295,Course_1295,AI,34,1996,81.4832451927716,LinkedIn Learning,118.595591274579,4.94374640185635
1296,Course_1296,Office Tools,67,1881,60.3991728673619,LinkedIn Learning,167.067959673067,4.76589644460892
1297,Course_1297,Programming,19,4913,68.0271488745518,Coursera,188.718693271643,3.46472273433996
1298,Course_1298,Business,95,1513,91.8378252278048,edX,195.293479201128,3.30767084527449
1299,Course_1299,Design,65,2067,64.5539642462842,edX,110.987689539264,3.22357133757532
1300,Course_1300,Technology,71,2759,97.4139124304759,Udemy,18.6056180281575,4.21846949452271
1301,Course_1301,Marketing,56,4829,61.1221014147773,Coursera,187.999812948074,3.19615548223631
1302,Course_1302,Technology,29,3660,84.5325536536293,Coursera,159.326125121181,3.43715097724821
1303,Course_1303,Business,81,2167,82.6692291673735,Udemy,64.2311239569262,3.98131944369023
1304,Course_1304,Marketing,84,3655,66.8960595698824,LinkedIn Learning,74.689974908553,3.72983428045765
1305,Course_1305,Finance,49,995,52.848437275893,edX,159.930472233954,3.12985896959317
1306,Course_1306,Business,46,4683,86.8696482656189,LinkedIn Learning,17.5372208982973,4.95949734236364
1307,Course_1307,Business,56,4685,99.6665119576786,Coursera,45.0935712777117,4.1702810081329
1308,Course_1308,Finance,96,2542,96.6931802748821,Udemy,82.6569600682325,3.71805226599436
1309,Course_1309,Programming,46,2531,69.7719660225695,edX,63.0603043316714,4.63696876685483
1310,Course_1310,Data Science,21,1043,57.2265791887946,edX,39.4046814106488,3.92625644631511
1311,Course_1311,Office Tools,57,1454,74.1012904947864,edX,192.029423857149,4.69210073160297
1312,Course_1312,Data Science,45,253,87.8480549409455,edX,170.958455290872,4.49135577366422
1313,Course_1313,Office Tools,79,4727,67.9299208457357,Udemy,155.933669667685,4.49995760185428
1314,Course_1314,Office Tools,100,2123,95.3167125165442,edX,142.087435041134,4.28112796281129
1315,Course_1315,Design,40,2982,55.1640411953971,LinkedIn Learning,95.7686322794237,4.52961278683766
1316,Course_1316,Design,92,4238,97.6206576783335,Udemy,55.7266477415046,4.61100776372129
1317,Course_1317,Office Tools,82,2613,71.3941126699205,Udemy,31.39043083147,4.30855264289994
1318,Course_1318,Finance,66,3554,67.0180502730184,Coursera,58.9424309068268,4.03276504311874
1319,Course_1319,Data Science,70,4005,64.6838479747786,Coursera,130.22826680341,4.90866037794062
1320,Course_1320,Technology,23,2551,84.294322996376,LinkedIn Learning,46.6428609266824,4.42966718720502
1321,Course_1321,AI,81,4199,96.1849817741755,Udemy,13.062690753075,3.55318054647291
1322,Course_1322,Business,33,840,91.9429871163984,edX,98.5055166130997,3.42190162749776
1323,Course_1323,Marketing,14,4337,55.2095030851295,LinkedIn Learning,150.685699273393,3.85161707238321
1324,Course_1324,Technology,21,2474,75.46953684145,edX,11.6925169154999,3.67208820949662
1325,Course_1325,Design,97,3228,81.8753852958679,Udemy,62.1978931229508,3.46855338260495
1326,Course_1326,Marketing,60,1800,85.3658108127975,Udemy,59.0175810409705,3.20879704373972
1327,Course_1327,Programming,74,3951,93.6693434667234,edX,28.1051297808111,3.3397491354107
1328,Course_1328,AI,35,3136,74.922121642667,Udemy,100.596852932585,4.42462963573517
1329,Course_1329,Programming,23,3725,52.317373381493,Udemy,88.0663561815545,4.44747541202589
1330,Course_1330,Marketing,55,4164,62.4517739160563,LinkedIn Learning,49.7763188071035,4.80485995114156
1331,Course_1331,Office Tools,24,821,85.1396532437564,LinkedIn Learning,166.863193779782,4.73827872055606
1332,Course_1332,Programming,19,185,67.9947600377912,LinkedIn Learning,14.2986490614093,3.58694720118089
1333,Course_1333,AI,92,2476,84.0337843568749,LinkedIn Learning,103.677730477035,4.04295119415293
1334,Course_1334,Business,91,3658,71.7147296052558,Coursera,194.42096695153,4.92307272821625
1335,Course_1335,Design,35,4863,69.4640375688471,Udemy,73.3183763526394,4.08010146975087
1336,Course_1336,Data Science,77,1208,57.0025245834462,LinkedIn Learning,161.074649491437,3.85662704612704
1337,Course_1337,Business,24,4455,89.3972768074896,Udemy,164.313128940946,4.59381025379949
1338,Course_1338,Design,73,892,68.3238976461957,Udemy,40.9734050490423,4.7507372111497
1339,Course_1339,Finance,78,3604,50.3635113166929,Coursera,197.415690071561,3.0971860958411
1340,Course_1340,Business,82,4824,90.2727926732799,Udemy,26.1410549247435,3.24176106335316
1341,Course_1341,Business,93,1409,91.3806336083863,Udemy,138.94937662739,3.11245094294994
1342,Course_1342,Programming,47,3727,69.1415322335024,LinkedIn Learning,73.0827622901257,4.2738145738382
1343,Course_1343,Marketing,98,1324,92.4386142976533,edX,125.001016710105,4.84922905150769
1344,Course_1344,Business,56,711,77.6941333605477,edX,172.554185103751,3.40538956257015
1345,Course_1345,Business,56,2050,92.0072617342559,Udemy,133.598867451771,4.80139886348978
1346,Course_1346,Design,26,1626,57.0506105715445,edX,161.098032148538,3.85201125250469
1347,Course_1347,Design,92,2878,95.8234655044473,Udemy,97.0561545282271,4.28832300327444
1348,Course_1348,Data Science,27,609,97.3372464534288,LinkedIn Learning,52.3399146396411,3.46357284775515
1349,Course_1349,Office Tools,40,2308,50.8117926991715,edX,176.890139246326,4.58701674003904
1350,Course_1350,Programming,88,720,64.7583618064109,LinkedIn Learning,161.624884765463,3.57069807722509
1351,Course_1351,Design,19,495,79.2548236287456,LinkedIn Learning,48.420920390042,3.89688653701772
1352,Course_1352,Office Tools,79,605,88.1941451076652,Coursera,122.249924960956,4.10355987875331
1353,Course_1353,Programming,53,1130,98.9762724010268,edX,33.9199962516781,4.31892416239189
1354,Course_1354,Technology,98,4123,88.8266611115857,edX,44.6734142904711,4.68638045850265
1355,Course_1355,AI,36,3196,51.5465917714197,LinkedIn Learning,150.207286769528,4.72856230566689
1356,Course_1356,Marketing,37,1661,83.0773289051995,Udemy,71.5686734551709,4.37518947773592
1357,Course_1357,Finance,26,1652,83.6824818414724,edX,36.3910901632783,3.42510556226346
1358,Course_1358,Technology,35,3427,69.4703828099742,LinkedIn Learning,56.5564254805339,3.92695393865087
1359,Course_1359,Business,83,3896,81.5281423324167,Udemy,84.657042069087,3.28006207552965
1360,Course_1360,Data Science,20,1308,51.0287413362612,Coursera,106.741055128952,4.76493673917802
1361,Course_1361,Technology,32,3714,74.7309870596213,Coursera,134.029614579591,3.70441204323973
1362,Course_1362,Finance,45,4828,51.4950188991303,Udemy,41.159722203819,3.55036489178336
1363,Course_1363,AI,27,561,88.2299643993515,edX,20.4705926129286,3.71675871058749
1364,Course_1364,Finance,52,499,65.3702791699351,Udemy,25.2230725257065,4.38647458238421
1365,Course_1365,Office Tools,100,3506,96.332380505643,Coursera,185.159000489841,4.18538061853713
1366,Course_1366,Office Tools,54,4294,78.1583942864178,edX,151.440964226259,4.79494321149
1367,Course_1367,Programming,73,644,90.4373801589722,Coursera,79.4293742861558,3.85606344867194
1368,Course_1368,AI,20,4757,69.2521247984058,Coursera,23.1525189321161,3.68215535392131
1369,Course_1369,Office Tools,89,2378,55.1112280130605,Udemy,35.1763589500867,3.52881128238884
1370,Course_1370,Programming,59,1701,79.4391934106945,Udemy,121.819800621024,4.9130010546197
1371,Course_1371,Finance,44,1164,85.7770175316076,LinkedIn Learning,16.8916991417398,3.64663684947329
1372,Course_1372,Marketing,59,152,57.2427780042804,Udemy,68.0947307067188,4.21070197071132
1373,Course_1373,Data Science,78,1150,54.6719888763865,edX,35.2844255070059,3.98957076370262
1374,Course_1374,Office Tools,23,613,57.8974785672612,LinkedIn Learning,147.608592651418,3.8709408358552
1375,Course_1375,Data Science,68,2460,89.3653120576048,LinkedIn Learning,175.252004428138,3.0533718359654
1376,Course_1376,AI,56,2532,68.4866404093536,LinkedIn Learning,105.515062529273,3.98142896791737
1377,Course_1377,Business,32,1978,67.2876401150011,Udemy,167.599115573048,3.04266239014035
1378,Course_1378,Programming,10,790,62.1766331474837,Udemy,140.609945601861,3.67571089704575
1379,Course_1379,Data Science,63,183,53.9935666186676,Coursera,50.5608679033731,3.59000069174172
1380,Course_1380,Design,17,678,58.9282713207302,Coursera,33.9773079281864,3.48802697403874
1381,Course_1381,Data Science,25,4822,50.452590510311,Coursera,169.819547048491,4.90670074653809
1382,Course_1382,Business,56,4220,52.7634586165648,Udemy,153.789538174101,3.69606026991993
1383,Course_1383,Programming,82,3292,80.7680602176017,Coursera,159.515616902201,4.32029196528259
1384,Course_1384,Business,53,2670,72.3626147984529,edX,175.575102768327,4.74331030503127
1385,Course_1385,Technology,57,4740,87.1807864105124,edX,41.9746898993244,3.7763284908066
1386,Course_1386,Office Tools,89,3752,50.3638302494469,edX,150.533326539624,3.65354859649336
1387,Course_1387,Design,24,4945,87.7612445336573,edX,195.675297616923,4.2353508787589
1388,Course_1388,Finance,42,2249,67.1092767261393,LinkedIn Learning,10.6628756658362,4.2396601502144
1389,Course_1389,Programming,62,1724,53.2716694212803,Udemy,85.1224103652268,3.52118394339089
1390,Course_1390,AI,98,542,83.7987798056209,LinkedIn Learning,176.852890344194,3.34480543089407
1391,Course_1391,AI,58,2028,87.5380580810572,Udemy,131.553755753906,4.72955977436517
1392,Course_1392,Business,100,4487,50.9567526813896,LinkedIn Learning,161.647905904582,4.59554637790518
1393,Course_1393,Marketing,19,4260,62.150797243509,Coursera,86.5889669566739,3.01384444531403
1394,Course_1394,Business,44,1247,70.0256318663796,Udemy,44.9120272998741,3.23622012214186
1395,Course_1395,Design,65,1313,74.9639398569759,edX,74.7173916938763,4.16177852301944
1396,Course_1396,AI,15,2860,91.8903270745075,Udemy,194.676988939592,4.05367985093523
1397,Course_1397,Data Science,83,2420,55.7856158617204,LinkedIn Learning,165.877416048402,4.14032548412274
1398,Course_1398,Programming,14,103,58.5911494554337,edX,164.588729040873,3.67025001282438
1399,Course_1399,Office Tools,80,243,78.1290220804059,LinkedIn Learning,12.1298427255448,3.53293485720712
1400,Course_1400,Marketing,87,3946,60.4408884026846,Udemy,178.251609939695,3.84640656817654
1401,Course_1401,Programming,59,4588,70.9772424095184,Udemy,184.841673844942,4.97398430874067
1402,Course_1402,AI,56,3281,98.3111168136987,LinkedIn Learning,105.212609049124,3.65473448649022
1403,Course_1403,Data Science,99,3445,55.620396503691,Udemy,136.625572327548,4.0783323035431
1404,Course_1404,Data Science,47,1488,99.8259252795225,Coursera,163.649435759523,3.50366508887675
1405,Course_1405,Business,34,1185,97.4261844449751,Udemy,106.147839725252,4.98329261999792
1406,Course_1406,Technology,48,3805,94.4627421023107,Udemy,18.8009467625818,4.47576884809529
1407,Course_1407,Data Science,60,899,52.5840159377338,Coursera,65.6255222264587,4.02505617120811
1408,Course_1408,Business,37,247,97.034410138652,Coursera,90.6226473310945,3.99156750231353
1409,Course_1409,Data Science,88,843,51.0022175369679,Coursera,169.45287068543,3.25402196412706
1410,Course_1410,Design,18,2316,97.1812650713385,Udemy,93.9172073955782,4.69695535460304
1411,Course_1411,Office Tools,49,1919,87.3077828926018,edX,77.3895899694659,4.72971692247092
1412,Course_1412,AI,30,2168,52.707272282547,Coursera,156.524662457312,3.4413296159461
1413,Course_1413,Programming,13,967,71.6427338786445,edX,175.960802533308,3.99327261440142
1414,Course_1414,Data Science,14,4703,57.9196635223993,LinkedIn Learning,84.5291896112875,4.27638038789198
1415,Course_1415,Office Tools,84,4643,68.3761805478822,LinkedIn Learning,142.277581894933,3.94602310478885
1416,Course_1416,Technology,32,203,67.3078122476707,edX,162.794028605446,4.20038646261875
1417,Course_1417,Technology,48,1741,75.9617858761089,LinkedIn Learning,139.358124056189,4.65908896144757
1418,Course_1418,AI,25,1515,70.6021558219922,Coursera,61.9766745499574,4.28820144793877
1419,Course_1419,Data Science,84,4637,94.6326673913647,Udemy,30.3976494107019,4.74257657693257
1420,Course_1420,Office Tools,82,2295,82.0710439784156,edX,11.0139734913497,3.04523718746229
1421,Course_1421,Design,72,3171,85.3918915606229,edX,48.6960372055864,4.48254502999917
1422,Course_1422,Finance,84,4634,92.9349770234567,Udemy,76.3893556539111,3.12195811133437
1423,Course_1423,Data Science,20,3072,65.8130135746104,Udemy,111.219720794288,4.9216358726419
1424,Course_1424,AI,65,1064,51.193528671311,Coursera,80.7582458832702,4.86282032909589
1425,Course_1425,Technology,69,832,74.5012728275153,Coursera,138.971583637181,4.03014133180875
1426,Course_1426,Finance,31,1112,95.5270081235691,edX,103.700814378518,4.23140878050682
1427,Course_1427,Marketing,10,2144,67.9079764576939,LinkedIn Learning,120.166921590404,4.76953192391576
1428,Course_1428,Design,42,2394,71.4220894863466,Udemy,165.510333531384,3.84924375190227
1429,Course_1429,AI,69,2169,87.8743101045016,Udemy,185.596798532203,3.37255970773235
1430,Course_1430,Finance,48,1382,93.3326104228947,LinkedIn Learning,63.3295731108631,3.17068195193985
1431,Course_1431,Finance,23,2309,93.270543466637,edX,199.602890127804,4.02717179687046
1432,Course_1432,Data Science,30,4670,62.903240596758,edX,100.265283224916,4.79937333497288
1433,Course_1433,Business,92,736,86.8399549891757,edX,123.776589074468,4.37109313064992
1434,Course_1434,Marketing,48,3588,95.397981209046,Coursera,10.9969873365028,4.15435492560064
1435,Course_1435,Design,88,4911,88.9385567770957,Coursera,46.5364407923351,3.19609564086222
1436,Course_1436,Technology,44,4692,55.2778616847081,Coursera,63.8754850982978,4.46163051582161
1437,Course_1437,Marketing,54,311,78.7337987431915,Udemy,186.22676523904,4.26826722207264
1438,Course_1438,Finance,44,3514,50.425557263024,edX,144.627331480708,3.80140180629124
1439,Course_1439,Data Science,38,1160,56.7357604696759,edX,145.875066848395,4.87711074487616
1440,Course_1440,Business,77,1487,67.9247167103285,Coursera,43.5451812504798,3.31356707768342
1441,Course_1441,Marketing,85,1749,85.0498211388724,LinkedIn Learning,74.2937673230693,4.02223959440238
1442,Course_1442,Programming,53,691,99.7861394206785,LinkedIn Learning,114.827125188741,4.67547672829108
1443,Course_1443,Programming,11,640,69.2353875574811,Udemy,20.6252264850667,3.90419785304964
1444,Course_1444,Data Science,62,1783,83.386752021895,edX,131.42728813959,3.83835515722406
1445,Course_1445,AI,41,4538,51.4617382305755,LinkedIn Learning,63.8526320232431,3.79508603012983
1446,Course_1446,Data Science,51,1029,63.0840240146726,LinkedIn Learning,114.577764962589,3.11379948214316
1447,Course_1447,Marketing,91,917,88.7564815237251,LinkedIn Learning,110.264870759826,4.93365280147234
1448,Course_1448,Marketing,60,1367,93.2419179688556,LinkedIn Learning,83.6462202672087,4.01049374986942
1449,Course_1449,Programming,34,3676,93.0454921638489,Udemy,13.7568088547082,3.13183845282475
1450,Course_1450,AI,95,3050,95.6959731841309,edX,102.384135319257,4.07834207708037
1451,Course_1451,Design,68,349,70.3444952202824,Udemy,149.312327393441,3.45783402874622
1452,Course_1452,Data Science,78,1433,66.2682800971904,edX,85.2089654747469,4.71316265817474
1453,Course_1453,Business,86,4415,85.1606536273436,Coursera,73.7146736228448,3.33071791642102
1454,Course_1454,Business,28,278,83.50824157788,LinkedIn Learning,102.231904935971,4.79352233270408
1455,Course_1455,Design,78,4054,62.7074394840346,Udemy,113.94221087709,4.39297927172544
1456,Course_1456,Marketing,63,3273,78.1778379858026,LinkedIn Learning,87.0656634856923,4.31432667790707
1457,Course_1457,Design,81,2963,72.2437928373348,Coursera,168.07678035282,4.50551916216913
1458,Course_1458,Marketing,92,3785,78.7535652139295,LinkedIn Learning,95.173237839189,3.94959533248593
1459,Course_1459,Office Tools,48,2172,69.399201320264,Udemy,192.156059184477,4.00252684199923
1460,Course_1460,Marketing,28,1215,72.7896030191117,Udemy,127.049496058745,4.10798661899926
1461,Course_1461,Design,39,4253,58.8885549125122,Udemy,119.829260518196,4.35842821697171
1462,Course_1462,Programming,86,859,93.9280372934056,Coursera,46.8685325329726,3.85263638330378
1463,Course_1463,Programming,67,3550,84.490598604294,Coursera,113.17735918179,4.32307646041865
1464,Course_1464,AI,12,2530,63.8366893392505,Udemy,117.656911481383,3.05042226320254
1465,Course_1465,Office Tools,41,4025,59.0092994438105,Udemy,143.655740442682,4.4012710382903
1466,Course_1466,Data Science,98,1891,56.1808925901969,edX,87.1849276044034,4.591887654282
1467,Course_1467,Design,75,273,58.750980301671,edX,110.529258164354,4.63467199569987
1468,Course_1468,Business,31,647,68.5925535037255,Udemy,66.0421917410835,4.45712046993284
1469,Course_1469,Business,35,2842,91.7226993034526,Coursera,171.700901514106,3.50558841524717
1470,Course_1470,Technology,67,4751,64.547833149919,LinkedIn Learning,171.433189010278,3.47150426519781
1471,Course_1471,Programming,90,1589,78.8331029749477,LinkedIn Learning,50.7197187460788,3.46295928164127
1472,Course_1472,Office Tools,58,1604,84.134109993659,LinkedIn Learning,62.9203083833294,3.12199649877992
1473,Course_1473,Programming,52,2603,98.8868593283516,Coursera,129.814242907911,3.21515379416187
1474,Course_1474,Office Tools,39,4239,75.7465245616631,Udemy,22.5384119657367,4.29808680995711
1475,Course_1475,Office Tools,22,1749,89.4303976726505,edX,183.97831051759,3.59051527981288
1476,Course_1476,Design,14,579,75.6359490492627,edX,70.5843090471825,4.20810640414241
1477,Course_1477,Finance,99,4713,58.358880538129,LinkedIn Learning,60.1445874583014,4.29883939275583
1478,Course_1478,Business,80,3165,56.0126797911525,LinkedIn Learning,173.382901273512,4.34166593955219
1479,Course_1479,Finance,67,1417,88.7613852275997,edX,57.3785187134492,3.38821549545244
1480,Course_1480,Business,31,965,52.736492968098,edX,16.6684734472906,3.42761229730361
1481,Course_1481,Data Science,56,3312,86.0165851822123,edX,60.9824749886247,3.94797036848861
1482,Course_1482,Design,12,3891,87.0443504275047,edX,57.7485859297147,4.41865823682009
1483,Course_1483,Design,72,571,95.7562106010064,Coursera,95.1461659777652,4.895514153451
1484,Course_1484,Design,74,3738,56.2934152561266,edX,163.286939666827,4.25501252398073
1485,Course_1485,Office Tools,10,2362,52.1166384819467,Udemy,183.324598933783,4.01898420276106
1486,Course_1486,Programming,86,953,72.2799268021896,Coursera,36.095072076737,4.14963005693877
1487,Course_1487,Data Science,82,4321,81.7787882350389,LinkedIn Learning,94.5627743244524,4.0145392822661
1488,Course_1488,Data Science,19,2769,59.9717273589669,edX,56.3958996552989,4.10059201779294
1489,Course_1489,Business,53,1127,91.7340341504415,Coursera,168.074425720896,4.3152864159821
1490,Course_1490,AI,98,1553,86.4624842232184,edX,126.433067326806,3.57974522753892
1491,Course_1491,Marketing,23,244,69.7344342255304,Udemy,65.4080833792588,4.47655857991663
1492,Course_1492,AI,92,782,68.283826145845,LinkedIn Learning,151.588518108031,4.60900875108176
1493,Course_1493,Marketing,75,3996,79.9784459181359,Coursera,78.8609053455479,4.49972167675563
1494,Course_1494,Design,50,1211,92.6664708188421,edX,82.3714049356822,3.30729928349134
1495,Course_1495,Programming,93,1207,82.042402514158,edX,155.192699234569,4.04253999033978
1496,Course_1496,Programming,93,3472,56.1551385633694,edX,192.195363824244,3.78172145859074
1497,Course_1497,Design,62,1190,64.369982724072,Coursera,178.510192087954,3.83014407333714
1498,Course_1498,Business,39,138,55.83039911029,LinkedIn Learning,66.4180553906902,3.15517637288624
1499,Course_1499,AI,51,3310,74.531631059532,edX,198.163913853221,3.03078893086726
1500,Course_1500,Technology,34,475,70.7732707655927,Coursera,142.558456596944,4.99018040316603
1501,Course_1501,Office Tools,46,3001,61.9286597809097,Coursera,159.333811800753,4.51613823599884
1502,Course_1502,Programming,12,2551,67.3934176240761,edX,187.219665192072,4.50073436254819
1503,Course_1503,Finance,69,4306,55.4039245167433,LinkedIn Learning,125.737669777841,3.63795850484967
1504,Course_1504,Data Science,93,3554,72.7835192756118,Coursera,66.2554744199194,4.60620312148614
1505,Course_1505,Business,83,4990,73.8352252870696,LinkedIn Learning,132.564890720048,4.39906677601611
1506,Course_1506,Data Science,85,2890,78.419075077416,Udemy,186.46843135164,3.47586363434387
1507,Course_1507,Business,26,2563,87.1119797798207,LinkedIn Learning,55.5692827146636,4.37243995829728
1508,Course_1508,Finance,26,3855,71.5800524014586,Udemy,171.83127001614,4.18815198210587
1509,Course_1509,Marketing,91,2475,69.4920649022745,LinkedIn Learning,137.351106315692,4.79654715242259
1510,Course_1510,Design,65,4672,70.3205834943778,LinkedIn Learning,18.9896431011933,3.74956947172944
1511,Course_1511,Business,64,1385,99.4169152414422,Udemy,45.3058792569017,3.86969641131107
1512,Course_1512,Design,39,512,58.9126580740104,edX,86.2788002116952,3.67112774387514
1513,Course_1513,Design,57,270,93.0831849898264,Coursera,29.3620937636408,4.69392715670232
1514,Course_1514,Technology,98,2128,58.8038301476244,LinkedIn Learning,169.86692254602,4.23753783511868
1515,Course_1515,Design,39,1775,71.3961475497405,Udemy,163.83753965918,3.06442305544801
1516,Course_1516,Business,49,406,79.3786115024876,Udemy,40.5594164215305,3.45436333466091
1517,Course_1517,Technology,46,2766,55.326356213402,Udemy,191.818425250268,4.74892145247627
1518,Course_1518,Data Science,43,4906,96.2835695030969,Udemy,141.745315402398,3.04815124985685
1519,Course_1519,Programming,47,2549,88.3420655277407,Udemy,134.159870993193,4.92632700302111
1520,Course_1520,Technology,23,3470,67.7321307037444,LinkedIn Learning,55.1147517793192,4.88112078546185
1521,Course_1521,AI,16,489,88.6461170873254,Udemy,156.754595178941,4.55889585482765
1522,Course_1522,AI,89,1066,79.6156840859637,edX,50.8555306421708,4.98521906187895
1523,Course_1523,Design,41,2980,90.1392116941789,Udemy,47.8072213497006,4.5837073734354
1524,Course_1524,Technology,47,1357,55.6623919337017,Udemy,84.821182682857,3.28144042576088
1525,Course_1525,Finance,42,118,82.2511978551277,edX,18.4638639953961,4.88194832314717
1526,Course_1526,Programming,16,3640,57.3773012628614,LinkedIn Learning,126.407399187429,4.50859056516675
1527,Course_1527,Technology,57,4065,77.2702310401604,Coursera,128.004751246234,3.87666342831015
1528,Course_1528,Programming,68,1308,93.7868344154407,Udemy,64.873630661455,4.71300965635714
1529,Course_1529,Marketing,18,1542,83.5296397654317,LinkedIn Learning,28.5249406265842,3.25464823773671
1530,Course_1530,Finance,43,1588,76.9389916105857,Coursera,107.187152997613,4.85535060576941
1531,Course_1531,Office Tools,39,1713,79.5793369251648,Udemy,119.188259874547,4.87795132792887
1532,Course_1532,Programming,89,4727,88.4909583826019,edX,68.1047558585727,3.01155556914548
1533,Course_1533,Business,51,2309,70.8080412234594,Udemy,50.8861283966663,3.06215983725021
1534,Course_1534,Office Tools,59,2503,79.8592619291563,Udemy,80.4526068765634,4.7263337951409
1535,Course_1535,Business,32,821,97.8497682636571,Udemy,87.572228751867,4.05672249980253
1536,Course_1536,Office Tools,76,2349,69.210931913882,edX,43.6266321486075,3.9427375564621
1537,Course_1537,Design,30,4005,68.5585727988354,Coursera,128.306879747317,4.02935484459219
1538,Course_1538,Business,90,1327,75.8607352927714,Udemy,10.0579297197111,4.53277395235414
1539,Course_1539,Business,58,1349,74.9012981504213,LinkedIn Learning,78.9581655760476,3.066184548924
1540,Course_1540,Marketing,40,1902,53.1260422424494,Udemy,97.0977661028468,4.1319496917029
1541,Course_1541,Marketing,15,2712,66.817679748867,LinkedIn Learning,58.8219293382141,3.28484352167558
1542,Course_1542,Office Tools,85,2476,96.8281703531736,LinkedIn Learning,141.501479409192,3.29194792544846
1543,Course_1543,Office Tools,16,1145,72.624337839391,Coursera,198.554399130964,4.59515772924254
1544,Course_1544,Office Tools,37,3362,50.4127117460963,Coursera,158.996767798347,4.55421934355677
1545,Course_1545,Design,48,2909,91.9634302349114,LinkedIn Learning,112.44840294771,4.09977291489616
1546,Course_1546,Finance,49,2087,62.9575749195872,Coursera,157.486641995237,4.04003184566951
1547,Course_1547,Technology,21,2399,54.4283626432142,Coursera,127.062161141916,4.78647113250792
